"","subject","contrast","sf","target_side","response","unique_id","correct"
"1631","S2",0.0694834512228015,1.49534878122122,"right","right","ad042733-57da-4a67-9d46-82c936f3e63f",1
"1632","S2",0.0301973834223185,0.5,"right","right","88973370-65aa-4600-9ffb-5e9634a93199",1
"1633","S2",0.159879746079694,13.3748060995284,"right","right","b2a981cc-119d-4474-a191-c3641a204b69",1
"1634","S2",0.0057035489980074,4.47213595499958,"right","right","c76a6f56-a523-418f-8421-b28118f0d9c6",1
"1635","S2",0.0694834512228015,4.47213595499958,"right","right","ca7339b4-cbde-417e-b1e5-6fd9b06f4c7b",1
"1636","S2",0.0057035489980074,40,"left","left","01103b6c-6039-4c2f-9b7c-85c684faf4ef",1
"1637","S2",0.00247875217666636,1.49534878122122,"left","right","a244ee33-c14f-4fca-a00d-0aa19cbe9812",0
"1638","S2",0.013123728736941,1.49534878122122,"left","left","cde06a9a-7f69-47d1-954c-e73a27dcc543",1
"1639","S2",0.159879746079694,13.3748060995284,"left","left","a67d3232-040c-4450-8e21-609dbaae1832",1
"1640","S2",0.0057035489980074,13.3748060995284,"left","right","de01ad4c-1953-461d-975d-b0fb733db7f4",0
"1641","S2",0.00247875217666636,4.47213595499958,"right","left","9328d108-b7eb-4d3f-a161-aab0bf391505",0
"1642","S2",0.159879746079694,13.3748060995284,"right","right","8fe14c83-d28f-45f3-bc13-a92493f8a8c0",1
"1643","S2",0.0301973834223185,1.49534878122122,"left","left","785935cd-9e52-4923-bb32-8231f1d616a1",1
"1644","S2",0.0301973834223185,0.5,"left","left","245c52b9-db46-4756-97d7-4cede1f77879",1
"1645","S2",0.159879746079694,0.5,"left","left","8e78ce6b-c3e0-4e19-9552-56e7eec99cac",1
"1646","S2",0.367879441171442,1.49534878122122,"left","left","2719f207-610b-4d0b-a78e-935642b39d5c",1
"1647","S2",0.0057035489980074,4.47213595499958,"right","left","4d309895-9b82-491b-b6f1-6394ca90e364",0
"1648","S2",0.013123728736941,0.5,"right","right","9571b557-37fc-445d-9fae-34e138b71a80",1
"1649","S2",0.013123728736941,13.3748060995284,"right","left","977ad31c-0b87-4f6e-9ff9-fb8f4e4e0922",0
"1650","S2",0.0694834512228015,40,"right","right","2e15905f-162d-4282-9c00-45b28f7261ba",1
"1651","S2",0.013123728736941,1.49534878122122,"right","right","2a4aba76-6ce6-4afa-94d6-3f603f12dd48",1
"1652","S2",0.013123728736941,1.49534878122122,"right","right","17a99c54-8b58-4e03-8d12-2457bd5c20a9",1
"1653","S2",0.0694834512228015,1.49534878122122,"left","left","335362d4-90c7-42bf-bf08-3ef276b7aa7b",1
"1654","S2",0.367879441171442,0.5,"right","right","ccebfa3b-b563-42ae-b723-2b270c2906a4",1
"1655","S2",0.013123728736941,0.5,"left","left","510b3881-3778-406d-b142-99c89cd12d3e",1
"1656","S2",0.0057035489980074,4.47213595499958,"left","left","8ee654e1-3778-4d8f-9c69-38b3755accdb",1
"1657","S2",0.0057035489980074,0.5,"left","right","7e96dcfa-db11-4cb6-9e36-e28650d61c89",0
"1658","S2",0.0057035489980074,13.3748060995284,"left","right","eeffebc5-4ad8-4394-9ca3-19c6070ed5a9",0
"1659","S2",0.0694834512228015,4.47213595499958,"left","left","7e7d2737-7d42-48d9-b613-86258430840b",1
"1660","S2",0.0057035489980074,0.5,"left","left","db02b5ea-6674-4cf0-94a0-be6894a87df8",1
"1661","S2",0.0694834512228015,0.5,"right","right","c11d4396-7ee2-4675-8169-d81da6288f5c",1
"1662","S2",0.159879746079694,4.47213595499958,"right","right","d347fcc1-f0db-4d68-8837-45386c05a216",1
"1663","S2",0.0301973834223185,1.49534878122122,"left","left","ced67cdf-7e43-43e5-a1b0-8c2445cbe8cc",1
"1664","S2",0.0694834512228015,4.47213595499958,"right","right","aac22863-c500-4e6b-8fbe-2721102bc7c4",1
"1665","S2",0.159879746079694,40,"left","left","a2f35329-1c66-45f8-a450-f50f41aa4d61",1
"1666","S2",0.367879441171442,0.5,"right","right","43daa2cd-267b-476e-92be-b5360a0ec2c4",1
"1667","S2",0.013123728736941,40,"right","right","51c16b8d-ed99-4f42-beaf-05fafb5344a8",1
"1668","S2",0.013123728736941,1.49534878122122,"left","left","69e2f7d2-fc5f-4185-b477-f0cce12c789b",1
"1669","S2",0.159879746079694,1.49534878122122,"left","left","4c2f1611-3fa2-4465-a855-b0112af8f706",1
"1670","S2",0.0694834512228015,1.49534878122122,"left","left","8030867c-f134-4f42-b947-285e164cee77",1
"1671","S2",0.159879746079694,4.47213595499958,"left","left","7a216a09-c1be-45e9-b566-438c821c345b",1
"1672","S2",0.00247875217666636,0.5,"left","left","1d9a488f-4505-456b-8389-3501158b037a",1
"1673","S2",0.367879441171442,40,"left","left","da7cb1b6-feed-4379-beb7-d98422e07da4",1
"1674","S2",0.0301973834223185,4.47213595499958,"right","right","2cf4f9d6-33f1-4a34-becc-1b3f3a086295",1
"1675","S2",0.0694834512228015,0.5,"right","right","e7982784-c981-4ce6-907b-28c814a53b8a",1
"1676","S2",0.367879441171442,13.3748060995284,"right","right","5721b9cf-9bc9-43df-84cf-0bb93d9c52e9",1
"1677","S2",0.0057035489980074,0.5,"left","right","4ec9761b-304f-4e92-986b-6ec34f8e7fbd",0
"1678","S2",0.367879441171442,1.49534878122122,"left","left","1463850a-8911-4446-9090-d2c59d127f43",1
"1679","S2",0.367879441171442,40,"left","left","1fa50578-d2ee-48e5-b1e5-cc53813d1f69",1
"1680","S2",0.0301973834223185,13.3748060995284,"right","right","2908279b-57d1-49a1-a13e-cc107067daf7",1
"1681","S2",0.0694834512228015,40,"right","right","8868a2e5-89d9-4bfa-9e18-da9d3d89f065",1
"1682","S2",0.0301973834223185,40,"left","left","7c036d42-1f18-47c0-b513-83bfb8a3d21a",1
"1683","S2",0.159879746079694,40,"right","right","e322ca62-931b-46aa-ab60-d5eaad41bba9",1
"1684","S2",0.159879746079694,1.49534878122122,"left","left","fd1446bd-cb92-4593-ab02-729e7d61ee2c",1
"1685","S2",0.0301973834223185,40,"left","right","46ff63ed-f61d-46fe-ad74-86334f46d1a2",0
"1686","S2",0.0057035489980074,40,"right","left","36723292-a1eb-47f6-ab6a-e8a2e210ce13",0
"1687","S2",0.159879746079694,1.49534878122122,"right","right","9a23add8-dc9a-44b7-ac20-5ba49916177b",1
"1688","S2",0.0694834512228015,13.3748060995284,"right","right","079df6d4-0de0-434a-a183-94f733bf17c5",1
"1689","S2",0.0694834512228015,13.3748060995284,"left","left","c6f36764-6dc8-48f4-929c-9108630e96e1",1
"1690","S2",0.0301973834223185,40,"right","left","77a3f9b5-ddfa-4539-b65c-1bf2ec605aa7",0
"1691","S2",0.0301973834223185,13.3748060995284,"right","right","a504d7f3-60d3-45aa-8634-ee1bc4256ea5",1
"1692","S2",0.013123728736941,1.49534878122122,"left","left","a93a2737-b19f-40e8-b29a-da6454ce7a46",1
"1693","S2",0.159879746079694,40,"left","left","063b1ae7-4dfe-4bbc-8d1d-53b79e42bd5f",1
"1694","S2",0.0694834512228015,4.47213595499958,"right","right","7df94224-568d-4e32-89b1-41ea3d2a5da9",1
"1695","S2",0.0301973834223185,13.3748060995284,"left","left","aac92e6e-22de-4695-acf1-9060a18c1068",1
"1696","S2",0.0694834512228015,1.49534878122122,"right","right","c7709c4c-1442-46b5-9f5a-ee872213baf9",1
"1697","S2",0.159879746079694,1.49534878122122,"left","left","8e7f3856-a22a-4d6c-af4c-e7a008e19617",1
"1698","S2",0.013123728736941,13.3748060995284,"right","right","f5be2593-5498-4a55-9e9a-309efa4d338c",1
"1699","S2",0.367879441171442,40,"left","left","d192f799-459e-4b74-a1d7-436ed0790e24",1
"1700","S2",0.159879746079694,1.49534878122122,"right","right","427f9f57-4b9d-4fad-a4ae-ac70b2876e6f",1
"1701","S2",0.0057035489980074,0.5,"left","right","59018fb9-2ce3-476e-8cd0-d686d864c11e",0
"1702","S2",0.0694834512228015,0.5,"left","left","f1771195-5d46-4219-b227-339a8c2198db",1
"1703","S2",0.0301973834223185,0.5,"right","left","1d21aaf6-8c3e-403f-85c1-d24344b46306",0
"1704","S2",0.00247875217666636,40,"left","left","0d8ba184-ec80-46cc-8c82-1e261fed90c1",1
"1705","S2",0.0694834512228015,0.5,"left","left","1de971c7-dafb-4dbe-8a98-4c9f8ea0aac0",1
"1706","S2",0.367879441171442,40,"left","left","eb500110-f330-4fd7-a83f-4677b7444a98",1
"1707","S2",0.00247875217666636,1.49534878122122,"left","left","05ffeb08-f9b8-43cd-b9d4-0bfb8341e218",1
"1708","S2",0.00247875217666636,4.47213595499958,"left","right","4938baf6-4260-4bc4-99a8-23ba48a68b1f",0
"1709","S2",0.367879441171442,0.5,"left","left","8fdb6c7c-0f17-4bab-92be-6d2d2c335e37",1
"1710","S2",0.0057035489980074,0.5,"right","left","0e92980d-cf36-43ae-b672-67c934c4e917",0
"1711","S2",0.159879746079694,1.49534878122122,"left","left","aac1daf7-70a0-4ba6-bc97-23a343e3f2c1",1
"1712","S2",0.159879746079694,40,"left","left","e66b9d3d-995f-41a8-b35d-35d0086cad7f",1
"1713","S2",0.159879746079694,13.3748060995284,"right","right","f98e35a5-ae27-4710-a7a0-35d28be463ef",1
"1714","S2",0.0694834512228015,4.47213595499958,"left","left","c3cba80f-107b-47e6-9c14-8d51ea4c0733",1
"1715","S2",0.367879441171442,0.5,"left","left","59094858-8a08-4890-a5e4-2abad4eee2fe",1
"1716","S2",0.00247875217666636,40,"right","right","03cda086-a9c5-45b0-afd7-edabdebd286e",1
"1717","S2",0.0694834512228015,4.47213595499958,"right","right","1eb16ac9-2a2a-45ae-88b9-ad90827b44d9",1
"1718","S2",0.367879441171442,13.3748060995284,"right","right","be9533b1-2a1a-43e5-aa0f-4e03cc5efc26",1
"1719","S2",0.159879746079694,4.47213595499958,"right","right","1b7b785f-5d80-4052-af20-dbc1aa6357cb",1
"1720","S2",0.00247875217666636,4.47213595499958,"right","right","73d3ac57-5df9-408f-a802-e0007bbda544",1
"1721","S2",0.013123728736941,40,"right","right","2220f850-6439-49ca-94a7-6f0b70bbcc70",1
"1722","S2",0.0057035489980074,40,"left","left","0c38167a-0361-4279-a75b-2b5102695e45",1
"1723","S2",0.0057035489980074,4.47213595499958,"left","left","48f9f559-0722-4674-8752-f815213cbcd6",1
"1724","S2",0.013123728736941,4.47213595499958,"right","right","5dd2ad2c-fa11-4ed3-8514-a75ca198266a",1
"1725","S2",0.367879441171442,0.5,"left","left","897086dd-fdbb-4697-b623-8fc6a2cf245e",1
"1726","S2",0.0694834512228015,13.3748060995284,"right","right","02b39ff0-d02a-434a-8ce5-3d4807242768",1
"1727","S2",0.013123728736941,0.5,"right","right","677ec6f4-fc0c-4f1d-b87e-3728efb5b33c",1
"1728","S2",0.367879441171442,4.47213595499958,"right","right","e34d1811-70e4-48ad-b5ad-59128ebf76cc",1
"1729","S2",0.0057035489980074,13.3748060995284,"right","left","8d757b70-c900-4e71-b9f3-f4734ffb81bd",0
"1730","S2",0.367879441171442,0.5,"right","right","af6d0af1-1d86-4fb7-ad5c-dd98884a3e60",1
"1731","S2",0.0301973834223185,1.49534878122122,"right","right","d4e5bbfd-495e-4208-9f31-86d302984ab6",1
"1732","S2",0.159879746079694,1.49534878122122,"right","right","42e40523-90b2-436a-92a9-eeb7feb9510d",1
"1733","S2",0.00247875217666636,4.47213595499958,"left","right","85a11050-e43d-4931-8cbd-446fccbbe2d3",0
"1734","S2",0.013123728736941,13.3748060995284,"left","left","daf0c325-d7c6-4c09-a52f-bbbe6a732785",1
"1735","S2",0.367879441171442,1.49534878122122,"left","left","4218827d-5bf7-40e6-ba73-46aae34d0b2d",1
"1736","S2",0.0057035489980074,1.49534878122122,"left","right","138c0919-0fed-48be-9334-b2d92ca5340c",0
"1737","S2",0.0301973834223185,40,"left","right","9127dbdb-7907-40db-9883-590142974565",0
"1738","S2",0.00247875217666636,1.49534878122122,"left","left","615593d9-b85d-4a8f-bdfa-b468c39f0d25",1
"1739","S2",0.0057035489980074,13.3748060995284,"left","right","48c673ab-4df3-4c58-a855-a2e0a1ef5d42",0
"1740","S2",0.0057035489980074,4.47213595499958,"left","left","ef8d001d-b261-4eba-bc00-8acb407c601a",1
"1741","S2",0.0301973834223185,13.3748060995284,"right","right","11f20b39-c9ac-4670-958f-358c3c4d1d55",1
"1742","S2",0.159879746079694,0.5,"right","right","8ccb759e-0289-4db4-9c26-79c29f707e1b",1
"1743","S2",0.367879441171442,1.49534878122122,"left","left","ca714e0a-e77b-4eea-8836-e44ddd4120be",1
"1744","S2",0.013123728736941,40,"right","left","10acb7b5-f590-4c01-880b-871762bbb580",0
"1745","S2",0.013123728736941,1.49534878122122,"right","right","1528d127-8d43-4e3b-9139-9bd56ffcb6c2",1
"1746","S2",0.367879441171442,13.3748060995284,"right","right","3a1f7a33-39c6-4ab3-8726-ea3bff608e42",1
"1747","S2",0.367879441171442,4.47213595499958,"left","left","6ff51c32-58a4-478c-8c3e-f59dd19b730c",1
"1748","S2",0.0057035489980074,4.47213595499958,"right","right","b11290c1-f469-42ec-b356-4645f39b5289",1
"1749","S2",0.0057035489980074,13.3748060995284,"right","right","cc5de5a6-08c0-4cec-86ac-0a95c5a447b5",1
"1750","S2",0.0694834512228015,0.5,"left","left","aedeffa3-f499-4730-b66d-3379efbe496a",1
"1751","S2",0.0694834512228015,40,"right","right","bf04009e-6c53-4163-a7fa-2e6cc40edb50",1
"1752","S2",0.0301973834223185,40,"left","right","08c3a741-aa16-464c-8c44-74155522969a",0
"1753","S2",0.0057035489980074,13.3748060995284,"right","left","5d31682a-6c6f-4359-b9b3-44bc6c8afd5f",0
"1754","S2",0.0694834512228015,4.47213595499958,"right","right","0aba8c15-0ed0-4522-a6c2-55c9d037edaa",1
"1755","S2",0.367879441171442,4.47213595499958,"left","left","0bb0edd0-cb92-4e36-b7d9-5793000952c2",1
"1756","S2",0.00247875217666636,40,"left","right","3fe0dc45-1b87-424a-bdc8-2cab6397e027",0
"1757","S2",0.013123728736941,1.49534878122122,"left","left","de0419df-3f23-4399-9a8b-10ffe597e1ee",1
"1758","S2",0.0057035489980074,0.5,"right","left","96ccc371-748c-4107-b477-fb35498c5a6f",0
"1759","S2",0.159879746079694,4.47213595499958,"left","left","ef86092e-5ba2-4d8c-a3b1-c970a7d15dc0",1
"1760","S2",0.013123728736941,40,"left","right","b35be2fe-9adf-41ec-b367-a0d03b68af42",0
"1761","S2",0.0694834512228015,4.47213595499958,"left","left","4ee00dc9-6e7e-49c6-a907-da846f9179ea",1
"1762","S2",0.013123728736941,4.47213595499958,"left","left","d74578a8-7033-4981-9b10-6bd14e9a3b3f",1
"1763","S2",0.013123728736941,0.5,"right","left","d5e458f6-ad24-440f-93d0-3e23d68e1e9b",0
"1764","S2",0.013123728736941,1.49534878122122,"left","left","bd1402b2-01e5-4427-9537-5e1f86b268b0",1
"1765","S2",0.00247875217666636,0.5,"right","right","3d941b69-f68a-48b9-9aef-2cecf4521015",1
"1766","S2",0.0301973834223185,4.47213595499958,"right","right","56834358-78f3-400d-8d6a-ca8fd4109f15",1
"1767","S2",0.00247875217666636,0.5,"left","right","f54dccc5-c824-451a-8616-f7aee70955ae",0
"1768","S2",0.00247875217666636,1.49534878122122,"left","left","64502825-89aa-4a41-b2b1-43a58d7c9398",1
"1769","S2",0.013123728736941,40,"right","right","6548bba0-b724-468f-a640-65ed64f74e1c",1
"1770","S2",0.159879746079694,13.3748060995284,"right","right","8c5bf65a-bce3-48dc-a9e6-aea8ae9422f1",1
"1771","S2",0.159879746079694,4.47213595499958,"right","right","9f51e2b6-34f5-480c-badf-fd0fdccf49ef",1
"1772","S2",0.159879746079694,4.47213595499958,"left","left","ec8ac1df-863e-4ed4-8b20-8c243be0a84c",1
"1773","S2",0.00247875217666636,13.3748060995284,"left","left","e55df345-ee9c-4745-8d7f-37b15966090a",1
"1774","S2",0.159879746079694,0.5,"left","left","8bc8141c-11a4-4edb-b36e-08b1f4de5833",1
"1775","S2",0.0694834512228015,4.47213595499958,"right","right","924486a6-c80f-4803-a9e5-20d8b626bed0",1
"1776","S2",0.0694834512228015,0.5,"left","left","80b5f3c6-780c-4966-b31f-94e29cb707de",1
"1777","S2",0.013123728736941,1.49534878122122,"right","right","d22454be-0997-4dd8-bb56-41d16c110531",1
"1778","S2",0.0694834512228015,13.3748060995284,"right","right","a0539be5-f53a-4f10-94ba-056ac9e53135",1
"1779","S2",0.0057035489980074,40,"right","right","1744998c-e179-4e81-ad76-918612be6ebe",1
"1780","S2",0.00247875217666636,4.47213595499958,"right","right","940b0caa-0abd-4bf5-891b-7c8cf308d7c6",1
"1781","S2",0.367879441171442,13.3748060995284,"left","left","bb704441-8c62-46e8-9188-bf8a1037940d",1
"1782","S2",0.0301973834223185,0.5,"right","right","f4668cc1-4d30-4949-a7b7-032b34cc1c30",1
"1783","S2",0.0694834512228015,4.47213595499958,"right","right","c381f278-6b47-4266-b146-74aa37d13f55",1
"1784","S2",0.367879441171442,0.5,"left","left","ab534e38-8d9c-4359-97db-805a84a93c95",1
"1785","S2",0.013123728736941,0.5,"right","left","ee73a4dc-1e79-4871-b0ea-f5da015bcd12",0
"1786","S2",0.0057035489980074,1.49534878122122,"right","right","df363f10-69d0-4e9b-b8c2-5cd3567822ed",1
"1787","S2",0.0694834512228015,4.47213595499958,"left","left","6d31fbd9-d61f-4222-9e67-aceab34ce6f6",1
"1788","S2",0.0694834512228015,1.49534878122122,"right","right","435fa032-36cf-4a5d-944b-1e671d87d2ad",1
"1789","S2",0.367879441171442,1.49534878122122,"right","right","a48fe832-28db-4e49-bc4d-46cd91ed9416",1
"1790","S2",0.0301973834223185,4.47213595499958,"left","left","a5a48f2e-ca52-4de6-b816-85be1b0a23ce",1
"1791","S2",0.0694834512228015,4.47213595499958,"left","left","0396b365-737a-417f-bf20-58578f128710",1
"1792","S2",0.0694834512228015,4.47213595499958,"left","left","454a5e37-db3a-4d16-94bd-fb534f9961e1",1
"1793","S2",0.159879746079694,1.49534878122122,"left","left","02dfac25-0f6f-4034-a14a-f2d4f7b376e8",1
"1794","S2",0.367879441171442,13.3748060995284,"right","right","1c10cde7-d0ca-4d5a-a1c8-0edeed3859a3",1
"1795","S2",0.0057035489980074,0.5,"left","right","c6525b81-5843-4e97-8ea1-e2c7d9bdccd7",0
"1796","S2",0.367879441171442,0.5,"right","right","9c77c9fb-b775-49f6-9860-f9d601421cd2",1
"1797","S2",0.0301973834223185,13.3748060995284,"left","left","4a8f7a15-30d6-41f8-ab87-0a5ef18cb8bf",1
"1798","S2",0.013123728736941,1.49534878122122,"right","right","6dc190e5-4b4e-4320-b4f2-972091ee9cb9",1
"1799","S2",0.0694834512228015,0.5,"left","left","e80e2c3d-f182-4cb3-bdc1-e66e7c628fbd",1
"1800","S2",0.00247875217666636,4.47213595499958,"left","right","e79bca97-a1f4-4571-a446-f9750789979a",0
"1801","S2",0.00247875217666636,0.5,"right","right","76d63408-99b2-4f1f-b460-2e17564bc471",1
"1802","S2",0.159879746079694,1.49534878122122,"left","left","e51534e9-f5df-4438-9a99-d4a2090c01a0",1
"1803","S2",0.0301973834223185,1.49534878122122,"left","left","033db5be-27c8-4f7e-a2c5-6274152e1147",1
"1804","S2",0.159879746079694,40,"right","right","232e182b-f549-497f-a744-74a76e9d6992",1
"1805","S2",0.0301973834223185,13.3748060995284,"left","right","a54d025c-2680-452a-9538-c693f6a88aa0",0
"1806","S2",0.0301973834223185,4.47213595499958,"right","right","a25eaf7f-4510-4365-bac3-1972ddf737bb",1
"1807","S2",0.159879746079694,0.5,"right","right","da2ee401-9cd8-492e-b295-d243af2d7d46",1
"1808","S2",0.0057035489980074,40,"left","left","4d7851d9-06be-4193-9365-124629a32027",1
"1809","S2",0.00247875217666636,40,"left","right","ddedc1be-3e8f-4441-a004-2a7d24bb8355",0
"1810","S2",0.013123728736941,4.47213595499958,"left","left","af670ce9-de85-4ecc-a87f-c20ca4eff51a",1
"1811","S2",0.0057035489980074,1.49534878122122,"right","right","e7bbd700-f1be-48aa-bb8f-79b36b190dc6",1
"1812","S2",0.0301973834223185,13.3748060995284,"left","left","a950059c-876d-46ee-be02-da9339276d86",1
"1813","S2",0.0694834512228015,40,"right","right","fc392436-a6d4-4bce-b6cb-198e542275a4",1
"1814","S2",0.00247875217666636,4.47213595499958,"left","left","149d63c0-cfc3-4be3-95b1-6c4a656d65ad",1
"1815","S2",0.013123728736941,4.47213595499958,"right","right","92d9eb91-0b4b-401f-b561-da0a29a3fbaf",1
"1816","S2",0.013123728736941,13.3748060995284,"left","left","0795be96-5704-4fee-85e2-9a5a6aa7d4e6",1
"1817","S2",0.013123728736941,1.49534878122122,"left","left","b67cf12f-78cb-4975-a699-51dde2987dec",1
"1818","S2",0.367879441171442,0.5,"left","left","c3a7de75-4db6-4ada-9bbc-2410c428180f",1
"1819","S2",0.0057035489980074,40,"right","left","5dc6202a-c731-4a7e-b383-30aa13bcbbb0",0
"1820","S2",0.0057035489980074,40,"left","right","f099cfc0-ff26-4d3c-a12b-3a2439e01b99",0
"1821","S2",0.0057035489980074,0.5,"right","left","0fed867f-0fd1-4330-9c78-1d6578c56424",0
"1822","S2",0.0694834512228015,40,"left","left","1ddb7394-57de-4790-a992-aacb3f8ddf88",1
"1823","S2",0.0694834512228015,13.3748060995284,"right","right","ffb8ffdf-eb76-4eac-b92f-a5806e41b1e5",1
"1824","S2",0.159879746079694,13.3748060995284,"right","right","ce8ad5c3-ff01-4010-8bbb-14f2ee92dc7c",1
"1825","S2",0.00247875217666636,0.5,"right","left","038f7bf9-5767-4018-b6a8-48ff99a7624e",0
"1826","S2",0.367879441171442,4.47213595499958,"right","right","a91bdd34-9e83-448e-9b8d-39fc44d1d463",1
"1827","S2",0.159879746079694,40,"right","right","77b16389-e347-4b53-958a-493a52ab6896",1
"1828","S2",0.0301973834223185,0.5,"left","left","08374c27-1a3d-4f89-8c5a-148c7d3cb70a",1
"1829","S2",0.00247875217666636,40,"right","left","63b7f3c8-89ae-4b2c-8fa1-e6b4a2239876",0
"1830","S2",0.00247875217666636,4.47213595499958,"right","right","55bd0be0-7287-4bbe-99c5-8d874182fe0a",1
"1831","S2",0.0301973834223185,4.47213595499958,"left","left","bb5a8a90-ed91-4c05-9b27-2b59fde09c8a",1
"1832","S2",0.367879441171442,13.3748060995284,"left","left","0226a3a9-e423-4385-a3d6-8be0fd79a70c",1
"1833","S2",0.013123728736941,1.49534878122122,"right","right","160c95c7-26e7-4dbc-b004-a6d8ea736bd5",1
"1834","S2",0.159879746079694,0.5,"right","right","d47b200d-87e3-499a-822d-50947288d0fc",1
"1835","S2",0.0694834512228015,1.49534878122122,"left","left","46550ecc-0036-48f8-bb39-48732a95069e",1
"1836","S2",0.367879441171442,4.47213595499958,"right","right","2ce9a3ba-4470-4985-b1fc-d8122177951f",1
"1837","S2",0.0301973834223185,0.5,"right","right","fa214924-1998-4940-9235-1b9a8867a145",1
"1838","S2",0.367879441171442,13.3748060995284,"left","left","b4e153cc-1316-4e87-9bdf-768d9bc43051",1
"1839","S2",0.159879746079694,40,"right","right","8fe96b1d-2ad2-4738-89b3-bb584028c133",1
"1840","S2",0.0694834512228015,40,"right","right","fa20bba8-f7bb-41e5-9e1f-b398e546b1de",1
"1841","S2",0.0057035489980074,4.47213595499958,"right","left","f58e5360-c58f-4ac7-bf79-d2a0af625ef2",0
"1842","S2",0.159879746079694,1.49534878122122,"left","left","a16375e8-b301-4f5f-8bf1-29d15c4c6efc",1
"1843","S2",0.0057035489980074,13.3748060995284,"right","left","78816a00-1f94-4eed-871c-490f0184ec67",0
"1844","S2",0.0301973834223185,13.3748060995284,"right","right","edb13bf4-6cf3-4aeb-9560-5a544645a0ba",1
"1845","S2",0.0057035489980074,40,"left","left","cd5374e9-5b68-4aee-bb66-4d9eb3b2e673",1
"1846","S2",0.0694834512228015,0.5,"right","right","837a5d8b-a9c1-43f0-b3d6-09f15ca5d3c0",1
"1847","S2",0.013123728736941,13.3748060995284,"left","left","9609373f-a12d-4fc4-90a0-fdb9b6763217",1
"1848","S2",0.367879441171442,4.47213595499958,"left","left","bfb431fc-4866-4988-9618-1eca86dbf173",1
"1849","S2",0.0301973834223185,40,"right","right","aed34ff4-c31e-45f1-93d4-ac01cdea8030",1
"1850","S2",0.0057035489980074,1.49534878122122,"left","left","9e028e75-da95-4351-b9d8-4bdb3f1e4eb1",1
"1851","S2",0.0694834512228015,1.49534878122122,"left","left","d9392def-7731-4fe8-9fb7-5657294519ca",1
"1852","S2",0.0694834512228015,1.49534878122122,"right","right","5e0c3140-517e-4a11-bfab-02ebfc700b8a",1
"1853","S2",0.0301973834223185,4.47213595499958,"right","right","222afeb7-ed2f-468f-ad2a-a3f02a32b7ea",1
"1854","S2",0.013123728736941,40,"left","right","0e1ab9d5-2ca5-4d2a-ac8d-9fb06e253653",0
"1855","S2",0.0694834512228015,1.49534878122122,"left","left","375e693e-ea57-4218-8608-eb73b6551ed4",1
"1856","S2",0.00247875217666636,1.49534878122122,"left","left","670534a1-e4cc-41bf-974f-a41f27382866",1
"1857","S2",0.0301973834223185,0.5,"right","right","60343322-1d10-435d-9d2d-f6c4b03ac983",1
"1858","S2",0.0694834512228015,1.49534878122122,"right","right","1f46a498-fda9-42ff-87b0-936152c4fe62",1
"1859","S2",0.367879441171442,4.47213595499958,"right","right","02ff1ca3-0ad2-41e4-b71f-edc012ab4bf4",1
"1860","S2",0.367879441171442,4.47213595499958,"right","right","ae82b5cc-8a1e-4872-b702-0886b08af09c",1
"1861","S2",0.0057035489980074,13.3748060995284,"right","left","89459137-fb21-4c8b-8dcd-7ce8687be19d",0
"1862","S2",0.00247875217666636,1.49534878122122,"right","right","41d345a7-e3c1-401b-b3c9-93c9871f741b",1
"1863","S2",0.0694834512228015,0.5,"left","left","2a64801f-e339-487e-96e3-3452354ad149",1
"1864","S2",0.159879746079694,0.5,"left","left","3c615671-d797-401d-b52d-be52e8ccf670",1
"1865","S2",0.013123728736941,0.5,"left","right","2753408e-3e89-49c8-a2bd-da65b59d7389",0
"1866","S2",0.159879746079694,4.47213595499958,"left","left","706fb008-c4b8-4199-bb6c-03faec98c4c5",1
"1867","S2",0.013123728736941,4.47213595499958,"right","right","be180c74-ab7c-4107-8f99-fb149642b959",1
"1868","S2",0.0301973834223185,0.5,"right","right","96117b27-acc6-49c6-a5ae-7393191010f4",1
"1869","S2",0.367879441171442,1.49534878122122,"right","right","1d0d55d1-64f5-48bf-8268-05639ef5ad91",1
"1870","S2",0.013123728736941,1.49534878122122,"left","left","0d995218-3956-467a-953c-d171e8bdb29e",1
"1871","S2",0.0057035489980074,4.47213595499958,"right","left","63c9f7cd-0f21-42e4-b362-d3c1ee65b9ff",0
"1872","S2",0.0301973834223185,40,"right","left","c00f535a-ec99-4be4-bd2c-480df0b3e9d9",0
"1873","S2",0.0301973834223185,0.5,"right","right","18a188cf-259c-420b-a22f-796ad8e8f9aa",1
"1874","S2",0.0057035489980074,4.47213595499958,"right","right","1957285c-396d-4877-8731-2d9e33247e3b",1
"1875","S2",0.0057035489980074,1.49534878122122,"right","left","641c96c5-6510-453e-b2c5-a15bb01fb96a",0
"1876","S2",0.0057035489980074,40,"left","right","4e8a9f75-d31b-4e8f-8348-c2734c5b9b2e",0
"1877","S2",0.367879441171442,13.3748060995284,"left","left","46177b55-ee82-4a9d-830b-c3f7edd6a85d",1
"1878","S2",0.367879441171442,13.3748060995284,"right","right","55b1c872-c363-4874-822e-981e7f266022",1
"1879","S2",0.013123728736941,4.47213595499958,"left","right","7a48f351-e951-432f-aa30-d62f665d9338",0
"1880","S2",0.0694834512228015,40,"left","left","60dcee1d-6110-4d5d-89e4-54e5a26fb4a2",1
